,bike_id,weekday,start_hour,start_time,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_time,end_station_id,end_station_name,end_station_latitude,end_station_longitude,trip_duration,subscriber,birth_year,gender,gender_category,trip_duration_min,start_year,start_month,start_week,start_day,end_year,end_month,end_week,end_day,end_hour,days_category,peak_hours,avg_trip_duration_each_hour,day_of_week,hours_category
28301,17510,Sun,4,2013-09-22 04:56:02,498,Broadway & W 32 St,40.74854862,-73.98808416,2013-09-22 05:20:42,361,Allen St & Hester St,40.71605866,-73.99190759,1480,Subscriber,1978.0,1,Male,24,2013,9,38,22,2013,9,38,22,5,Weekend,Normal hours,11.6,1,0am - 5am
28324,14608,Fri,3,2013-09-13 03:01:38,377,6 Ave & Canal St,40.72243797,-74.00566443,2013-09-13 03:46:24,492,W 33 St & 7 Ave,40.75019995,-73.99093085,2686,Subscriber,1987.0,1,Male,44,2013,9,37,13,2013,9,37,13,3,Weekdays,Normal hours,11.6,6,0am - 5am
28346,17562,Sun,4,2013-09-08 04:51:44,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,2013-09-08 05:13:10,457,Broadway & W 58 St,40.76695317,-73.98169333,1286,Subscriber,1975.0,1,Male,21,2013,9,36,8,2013,9,36,8,5,Weekend,Normal hours,11.6,1,0am - 5am
28347,17885,Wed,5,2013-09-04 05:43:20,536,1 Ave & E 30 St,40.74144387,-73.97536082,2013-09-04 05:53:22,519,Pershing Square N,40.75188406,-73.97770164,602,Subscriber,1973.0,1,Male,10,2013,9,36,4,2013,9,36,4,5,Weekdays,Normal hours,10.2,4,0am - 5am
28353,18769,Wed,5,2013-09-11 05:30:37,128,MacDougal St & Prince St,40.72710258,-74.00297088,2013-09-11 05:36:36,229,Great Jones St,40.72743423,-73.99379025,359,Subscriber,1950.0,1,Male,5,2013,9,37,11,2013,9,37,11,5,Weekdays,Normal hours,10.2,4,0am - 5am
28366,18150,Sun,1,2013-09-01 01:51:26,279,Sands St & Gold St,40.69986937,-73.98271933,2013-09-01 02:33:28,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,2522,Non-Subscriber,,0,Unknown,42,2013,9,35,1,2013,9,35,1,2,Weekend,Normal hours,13.1,1,0am - 5am
28394,17577,Sat,1,2013-09-07 01:32:34,433,E 13 St & Avenue A,40.72955361,-73.98057249,2013-09-07 01:37:42,317,E 6 St & Avenue B,40.72453734,-73.98185424,308,Subscriber,1970.0,1,Male,5,2013,9,36,7,2013,9,36,7,1,Weekend,Normal hours,13.1,7,0am - 5am
28453,18054,Thu,0,2013-09-26 00:40:55,531,Forsyth St & Broome St,40.71893904,-73.99266288,2013-09-26 00:46:50,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,355,Subscriber,1971.0,1,Male,5,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
28510,16434,Sat,4,2013-09-07 04:21:41,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,2013-09-07 04:32:30,320,Church St & Leonard St,40.71743998,-74.00583475,649,Subscriber,1983.0,1,Male,10,2013,9,36,7,2013,9,36,7,4,Weekend,Normal hours,11.6,7,0am - 5am
28511,19325,Mon,0,2013-09-02 00:56:31,465,Broadway & W 41 St,40.75513557,-73.98658032,2013-09-02 01:03:03,465,Broadway & W 41 St,40.75513557,-73.98658032,392,Non-Subscriber,,0,Unknown,6,2013,9,36,2,2013,9,36,2,1,Weekdays,Normal hours,13.1,2,0am - 5am
28513,20143,Tue,5,2013-09-10 05:34:55,377,6 Ave & Canal St,40.72243797,-74.00566443,2013-09-10 05:40:56,309,Murray St & West St,40.7149787,-74.013012,361,Subscriber,1984.0,1,Male,6,2013,9,37,10,2013,9,37,10,5,Weekdays,Normal hours,10.2,3,0am - 5am
28520,14767,Thu,2,2013-09-05 02:26:24,531,Forsyth St & Broome St,40.71893904,-73.99266288,2013-09-05 02:59:54,254,W 11 St & 6 Ave,40.73532427,-73.99800419,2010,Subscriber,1955.0,1,Male,33,2013,9,36,5,2013,9,36,5,2,Weekdays,Normal hours,12.2,5,0am - 5am
28535,19875,Sat,5,2013-09-28 05:52:25,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-28 05:58:19,469,Broadway & W 53 St,40.76344058,-73.98268129,354,Non-Subscriber,,0,Unknown,5,2013,9,39,28,2013,9,39,28,5,Weekend,Normal hours,10.2,7,0am - 5am
28566,17258,Tue,0,2013-09-24 00:43:46,430,York St & Jay St,40.7014851,-73.98656928,2013-09-24 00:56:29,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,763,Subscriber,1989.0,1,Male,12,2013,9,39,24,2013,9,39,24,0,Weekdays,Normal hours,13.1,3,0am - 5am
28618,18058,Thu,5,2013-09-12 05:37:41,483,E 12 St & 3 Ave,40.73223272,-73.98889957,2013-09-12 05:50:23,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,762,Subscriber,1991.0,1,Male,12,2013,9,37,12,2013,9,37,12,5,Weekdays,Normal hours,10.2,5,0am - 5am
28706,20642,Fri,1,2013-09-06 01:26:22,482,W 15 St & 7 Ave,40.73935542,-73.99931783,2013-09-06 01:30:42,459,W 20 St & 11 Ave,40.746745,-74.007756,260,Subscriber,1975.0,1,Male,4,2013,9,36,6,2013,9,36,6,1,Weekdays,Normal hours,13.1,6,0am - 5am
28711,15818,Mon,2,2013-09-02 02:14:13,128,MacDougal St & Prince St,40.72710258,-74.00297088,2013-09-02 02:33:20,495,W 47 St & 10 Ave,40.76269882,-73.99301222,1147,Subscriber,1966.0,1,Male,19,2013,9,36,2,2013,9,36,2,2,Weekdays,Normal hours,12.2,2,0am - 5am
28749,15295,Fri,2,2013-09-13 02:08:11,116,W 17 St & 8 Ave,40.74177603,-74.00149746,2013-09-13 02:18:44,325,E 19 St & 3 Ave,40.73624527,-73.98473765,633,Subscriber,1952.0,1,Male,10,2013,9,37,13,2013,9,37,13,2,Weekdays,Normal hours,12.2,6,0am - 5am
28774,18512,Sat,5,2013-09-07 05:56:16,2009,Catherine St & Monroe St,40.71117444,-73.99682619,2013-09-07 06:01:11,355,Bayard St & Baxter St,40.71602118,-73.99974372,295,Subscriber,1985.0,1,Male,4,2013,9,36,7,2013,9,36,7,6,Weekend,Normal hours,10.2,7,0am - 5am
28855,19892,Sat,2,2013-09-21 02:29:03,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-21 02:43:24,505,6 Ave & W 33 St,40.74901271,-73.98848395,861,Non-Subscriber,,0,Unknown,14,2013,9,38,21,2013,9,38,21,2,Weekend,Normal hours,12.2,7,0am - 5am
28861,18172,Fri,1,2013-09-06 01:56:03,521,8 Ave & W 31 St,40.75044999,-73.99481051,2013-09-06 02:36:09,514,12 Ave & W 40 St,40.76087502,-74.00277668,2406,Non-Subscriber,,0,Unknown,40,2013,9,36,6,2013,9,36,6,2,Weekdays,Normal hours,13.1,6,0am - 5am
28868,18862,Sat,1,2013-09-28 01:49:07,151,Cleveland Pl & Spring St,40.7218158,-73.99720307,2013-09-28 01:51:05,268,Howard St & Centre St,40.71910537,-73.99973337,118,Subscriber,1990.0,1,Male,1,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
28921,15731,Fri,5,2013-09-20 05:06:53,453,W 22 St & 8 Ave,40.74475148,-73.99915362,2013-09-20 05:13:00,402,Broadway & E 22 St,40.7403432,-73.98955109,367,Subscriber,1954.0,1,Male,6,2013,9,38,20,2013,9,38,20,5,Weekdays,Normal hours,10.2,6,0am - 5am
28941,17877,Fri,1,2013-09-27 01:36:30,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2013-09-27 01:41:07,394,E 9 St & Avenue C,40.72521311,-73.97768752,277,Subscriber,1988.0,1,Male,4,2013,9,39,27,2013,9,39,27,1,Weekdays,Normal hours,13.1,6,0am - 5am
28977,17707,Thu,0,2013-09-26 00:29:19,312,Allen St & E Houston St,40.722055,-73.989111,2013-09-26 00:52:16,489,10 Ave & W 28 St,40.75066386,-74.00176802,1377,Non-Subscriber,,0,Unknown,22,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
29009,17737,Sun,0,2013-09-15 00:05:29,293,Lafayette St & E 8 St,40.73028666,-73.9907647,2013-09-15 00:23:30,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1081,Subscriber,1963.0,2,Female,18,2013,9,37,15,2013,9,37,15,0,Weekend,Normal hours,13.1,1,0am - 5am
29021,19647,Sat,0,2013-09-14 00:04:00,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-14 00:15:17,263,Elizabeth St & Hester St,40.71729,-73.996375,677,Subscriber,1981.0,2,Female,11,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
29097,15222,Sat,0,2013-09-28 00:28:48,514,12 Ave & W 40 St,40.76087502,-74.00277668,2013-09-28 00:35:03,479,9 Ave & W 45 St,40.76019252,-73.9912551,375,Subscriber,1971.0,1,Male,6,2013,9,39,28,2013,9,39,28,0,Weekend,Normal hours,13.1,7,0am - 5am
29117,18560,Fri,2,2013-09-20 02:52:11,465,Broadway & W 41 St,40.75513557,-73.98658032,2013-09-20 02:59:18,514,12 Ave & W 40 St,40.76087502,-74.00277668,427,Subscriber,1983.0,1,Male,7,2013,9,38,20,2013,9,38,20,2,Weekdays,Normal hours,12.2,6,0am - 5am
29133,19357,Tue,5,2013-09-17 05:29:39,79,Franklin St & W Broadway,40.71911552,-74.00666661,2013-09-17 05:32:15,330,Reade St & Broadway,40.71450451,-74.00562789,156,Subscriber,1976.0,1,Male,2,2013,9,38,17,2013,9,38,17,5,Weekdays,Normal hours,10.2,3,0am - 5am
29252,16013,Fri,0,2013-09-20 00:02:50,445,E 10 St & Avenue A,40.72740794,-73.98142006,2013-09-20 00:05:09,538,W 49 St & 5 Ave,40.75795248,-73.97787642,139,Subscriber,1992.0,1,Male,2,2013,9,38,20,2013,9,38,20,0,Weekdays,Normal hours,13.1,6,0am - 5am
29288,20563,Fri,1,2013-09-13 01:39:17,445,E 10 St & Avenue A,40.72740794,-73.98142006,2013-09-13 01:47:30,497,E 17 St & Broadway,40.73704984,-73.99009296,493,Non-Subscriber,,0,Unknown,8,2013,9,37,13,2013,9,37,13,1,Weekdays,Normal hours,13.1,6,0am - 5am
29299,20212,Wed,2,2013-09-18 02:09:47,386,Centre St & Worth St,40.71494807,-74.00234482,2013-09-18 02:13:51,509,9 Ave & W 22 St,40.7454973,-74.00197139,244,Subscriber,1970.0,1,Male,4,2013,9,38,18,2013,9,38,18,2,Weekdays,Normal hours,12.2,4,0am - 5am
29327,16353,Wed,0,2013-09-04 00:05:59,468,Broadway & W 55 St,40.7652654,-73.98192338,2013-09-04 00:22:12,504,1 Ave & E 15 St,40.73221853,-73.98165557,973,Subscriber,1974.0,1,Male,16,2013,9,36,4,2013,9,36,4,0,Weekdays,Normal hours,13.1,4,0am - 5am
29346,18538,Tue,5,2013-09-17 05:26:52,2003,1 Ave & E 18 St,40.73416059,-73.98024289,2013-09-17 05:31:38,168,W 18 St & 6 Ave,40.73971301,-73.99456405,286,Subscriber,1987.0,2,Female,4,2013,9,38,17,2013,9,38,17,5,Weekdays,Normal hours,10.2,3,0am - 5am
29375,15544,Wed,0,2013-09-04 00:29:09,517,Pershing Square S,40.75149263,-73.97798848,2013-09-04 00:35:55,507,E 25 St & 2 Ave,40.73912601,-73.97973776,406,Subscriber,1986.0,1,Male,6,2013,9,36,4,2013,9,36,4,0,Weekdays,Normal hours,13.1,4,0am - 5am
29418,18054,Sun,1,2013-09-15 01:22:42,453,W 22 St & 8 Ave,40.74475148,-73.99915362,2013-09-15 01:35:24,375,Mercer St & Bleecker St,40.72679454,-73.99695094,762,Subscriber,1969.0,1,Male,12,2013,9,37,15,2013,9,37,15,1,Weekend,Normal hours,13.1,1,0am - 5am
29424,15054,Mon,0,2013-09-16 00:20:08,459,W 20 St & 11 Ave,40.746745,-74.007756,2013-09-16 00:28:43,2022,E 59 St & Sutton Pl,40.75849116,-73.95920622,515,Subscriber,1992.0,1,Male,8,2013,9,38,16,2013,9,38,16,0,Weekdays,Normal hours,13.1,2,0am - 5am
29432,19743,Tue,1,2013-09-03 01:59:06,437,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,2013-09-03 02:03:38,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,272,Subscriber,1989.0,1,Male,4,2013,9,36,3,2013,9,36,3,2,Weekdays,Normal hours,13.1,3,0am - 5am
29465,18905,Sat,0,2013-09-21 00:35:14,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-21 01:04:44,305,E 58 St & 3 Ave,40.76095756,-73.96724467,1770,Subscriber,1990.0,1,Male,29,2013,9,38,21,2013,9,38,21,1,Weekend,Normal hours,13.1,7,0am - 5am
29485,15469,Sat,0,2013-09-21 00:09:04,457,Broadway & W 58 St,40.76695317,-73.98169333,2013-09-21 00:14:29,480,W 53 St & 10 Ave,40.76669671,-73.99061728,325,Subscriber,1984.0,2,Female,5,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
29498,18454,Fri,0,2013-09-06 00:44:59,473,Rivington St & Chrystie St,40.72110063,-73.9919254,2013-09-06 01:05:43,384,Fulton St & Waverly Ave,40.68317813,-73.9659641,1244,Subscriber,1980.0,1,Male,20,2013,9,36,6,2013,9,36,6,1,Weekdays,Normal hours,13.1,6,0am - 5am
29530,15277,Tue,5,2013-09-10 05:57:55,473,Rivington St & Chrystie St,40.72110063,-73.9919254,2013-09-10 06:17:46,521,8 Ave & W 31 St,40.75044999,-73.99481051,1191,Subscriber,1986.0,1,Male,19,2013,9,37,10,2013,9,37,10,6,Weekdays,Normal hours,10.2,3,0am - 5am
29567,16918,Sat,5,2013-09-28 05:40:13,533,Broadway & W 39 St,40.75299641,-73.98721619,2013-09-28 05:47:45,525,W 34 St & 11 Ave,40.75594159,-74.0021163,452,Subscriber,1985.0,1,Male,7,2013,9,39,28,2013,9,39,28,5,Weekend,Normal hours,10.2,7,0am - 5am
29588,16416,Mon,5,2013-09-02 05:45:49,243,Fulton St & Rockwell Pl,40.687979,-73.978474,2013-09-02 06:08:00,457,Broadway & W 58 St,40.76695317,-73.98169333,1331,Non-Subscriber,,0,Unknown,22,2013,9,36,2,2013,9,36,2,6,Weekdays,Normal hours,10.2,2,0am - 5am
29591,19712,Sun,1,2013-09-15 01:59:13,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,2013-09-15 02:12:55,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,822,Non-Subscriber,,0,Unknown,13,2013,9,37,15,2013,9,37,15,2,Weekend,Normal hours,13.1,1,0am - 5am
29610,15584,Mon,2,2013-09-02 02:04:45,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,2013-09-02 02:12:04,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,439,Subscriber,1978.0,1,Male,7,2013,9,36,2,2013,9,36,2,2,Weekdays,Normal hours,12.2,2,0am - 5am
29670,18594,Tue,3,2013-09-17 03:19:00,361,Allen St & Hester St,40.71605866,-73.99190759,2013-09-17 03:23:51,150,E 2 St & Avenue C,40.7208736,-73.98085795,291,Subscriber,1993.0,1,Male,4,2013,9,38,17,2013,9,38,17,3,Weekdays,Normal hours,11.6,3,0am - 5am
29671,15610,Sat,3,2013-09-28 03:53:38,499,Broadway & W 60 St,40.76915505,-73.98191841,2013-09-28 04:25:44,499,Broadway & W 60 St,40.76915505,-73.98191841,1926,Non-Subscriber,,0,Unknown,32,2013,9,39,28,2013,9,39,28,4,Weekend,Normal hours,11.6,7,0am - 5am
29695,18534,Sun,0,2013-09-22 00:04:17,467,Dean St & 4 Ave,40.68312489,-73.97895137,2013-09-22 00:10:23,405,Washington St & Gansevoort St,40.739323,-74.008119,366,Subscriber,1977.0,2,Female,6,2013,9,38,22,2013,9,38,22,0,Weekend,Normal hours,13.1,1,0am - 5am
29711,15519,Sat,2,2013-09-14 02:13:05,368,Carmine St & 6 Ave,40.73038599,-74.00214988,2013-09-14 02:48:06,532,S 5 Pl & S 4 St,40.710451,-73.960876,2101,Non-Subscriber,,0,Unknown,35,2013,9,37,14,2013,9,37,14,2,Weekend,Normal hours,12.2,7,0am - 5am
29770,15267,Fri,4,2013-09-13 04:08:11,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,2013-09-13 04:11:52,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,221,Subscriber,1979.0,2,Female,3,2013,9,37,13,2013,9,37,13,4,Weekdays,Normal hours,11.6,6,0am - 5am
29789,15798,Wed,3,2013-09-18 03:05:28,248,Laight St & Hudson St,40.72185379,-74.00771779,2013-09-18 03:21:42,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,974,Subscriber,1973.0,1,Male,16,2013,9,38,18,2013,9,38,18,3,Weekdays,Normal hours,11.6,4,0am - 5am
29808,16287,Mon,3,2013-09-09 03:07:30,504,1 Ave & E 15 St,40.73221853,-73.98165557,2013-09-09 03:16:08,302,Avenue D & E 3 St,40.72082834,-73.97793172,518,Subscriber,1991.0,2,Female,8,2013,9,37,9,2013,9,37,9,3,Weekdays,Normal hours,11.6,2,0am - 5am
29881,18636,Mon,0,2013-09-02 00:05:19,368,Carmine St & 6 Ave,40.73038599,-74.00214988,2013-09-02 00:21:40,519,Pershing Square N,40.75188406,-73.97770164,981,Subscriber,1974.0,1,Male,16,2013,9,36,2,2013,9,36,2,0,Weekdays,Normal hours,13.1,2,0am - 5am
29899,19949,Thu,1,2013-09-26 01:02:34,454,E 51 St & 1 Ave,40.75455731,-73.96592976,2013-09-26 01:19:43,433,E 13 St & Avenue A,40.72955361,-73.98057249,1029,Subscriber,1983.0,1,Male,17,2013,9,39,26,2013,9,39,26,1,Weekdays,Normal hours,13.1,5,0am - 5am
29922,15314,Sat,0,2013-09-14 00:03:51,391,Clark St & Henry St,40.69760127,-73.99344559,2013-09-14 00:06:41,406,Hicks St & Montague St,40.69512845,-73.99595065,170,Subscriber,1979.0,1,Male,2,2013,9,37,14,2013,9,37,14,0,Weekend,Normal hours,13.1,7,0am - 5am
29982,16048,Sun,0,2013-09-15 00:20:29,386,Centre St & Worth St,40.71494807,-74.00234482,2013-09-15 00:43:49,415,Pearl St & Hanover Square,40.7047177,-74.00926027,1400,Non-Subscriber,,0,Unknown,23,2013,9,37,15,2013,9,37,15,0,Weekend,Normal hours,13.1,1,0am - 5am
29983,16719,Fri,0,2013-09-20 00:55:35,319,Park Pl & Church St,40.71336124,-74.00937622,2013-09-20 01:02:12,360,William St & Pine St,40.70717936,-74.00887308,397,Subscriber,1972.0,1,Male,6,2013,9,38,20,2013,9,38,20,1,Weekdays,Normal hours,13.1,6,0am - 5am
30039,18515,Sun,1,2013-09-15 01:32:06,250,Lafayette St & Jersey St,40.72456089,-73.99565293,2013-09-15 01:35:57,312,Allen St & E Houston St,40.722055,-73.989111,231,Subscriber,1986.0,1,Male,3,2013,9,37,15,2013,9,37,15,1,Weekend,Normal hours,13.1,1,0am - 5am
30042,15296,Sat,0,2013-09-07 00:19:07,468,Broadway & W 55 St,40.7652654,-73.98192338,2013-09-07 00:32:56,477,W 41 St & 8 Ave,40.75640548,-73.9900262,829,Subscriber,1988.0,1,Male,13,2013,9,36,7,2013,9,36,7,0,Weekend,Normal hours,13.1,7,0am - 5am
30053,17004,Sat,1,2013-09-28 01:41:17,401,Allen St & Rivington St,40.72019576,-73.98997825,2013-09-28 01:50:56,301,E 2 St & Avenue B,40.72217444,-73.98368779,579,Non-Subscriber,,0,Unknown,9,2013,9,39,28,2013,9,39,28,1,Weekend,Normal hours,13.1,7,0am - 5am
30114,14932,Sat,4,2013-09-21 04:05:38,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,2013-09-21 04:19:27,350,Clinton St & Grand St,40.71559509,-73.9870295,829,Subscriber,1977.0,1,Male,13,2013,9,38,21,2013,9,38,21,4,Weekend,Normal hours,11.6,7,0am - 5am
30140,17410,Sun,3,2013-09-08 03:20:31,433,E 13 St & Avenue A,40.72955361,-73.98057249,2013-09-08 03:27:29,312,Allen St & E Houston St,40.722055,-73.989111,418,Subscriber,1992.0,1,Male,6,2013,9,36,8,2013,9,36,8,3,Weekend,Normal hours,11.6,1,0am - 5am
30154,15899,Fri,0,2013-09-20 00:09:47,320,Church St & Leonard St,40.71743998,-74.00583475,2013-09-20 00:18:45,351,Front St & Maiden Ln,40.70530954,-74.00612572,538,Subscriber,1975.0,2,Female,8,2013,9,38,20,2013,9,38,20,0,Weekdays,Normal hours,13.1,6,0am - 5am
30213,19683,Fri,5,2013-09-06 05:43:37,519,Pershing Square N,40.75188406,-73.97770164,2013-09-06 05:52:39,335,Washington Pl & Broadway,40.72903917,-73.99404649,542,Subscriber,1979.0,1,Male,9,2013,9,36,6,2013,9,36,6,5,Weekdays,Normal hours,10.2,6,0am - 5am
30231,19605,Thu,5,2013-09-26 05:53:16,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,2013-09-26 06:00:19,488,W 39 St & 9 Ave,40.75645824,-73.99372222,423,Subscriber,1953.0,1,Male,7,2013,9,39,26,2013,9,39,26,6,Weekdays,Normal hours,10.2,5,0am - 5am
30318,17530,Sat,2,2013-09-28 02:11:25,504,1 Ave & E 15 St,40.73221853,-73.98165557,2013-09-28 02:21:34,334,W 20 St & 7 Ave,40.74238787,-73.99726235,609,Subscriber,1993.0,2,Female,10,2013,9,39,28,2013,9,39,28,2,Weekend,Normal hours,12.2,7,0am - 5am
30343,15629,Thu,0,2013-09-12 00:12:29,224,Spruce St & Nassau St,40.71146364,-74.00552427,2013-09-12 00:15:07,360,William St & Pine St,40.70717936,-74.00887308,158,Subscriber,1994.0,1,Male,2,2013,9,37,12,2013,9,37,12,0,Weekdays,Normal hours,13.1,5,0am - 5am
30399,20047,Mon,1,2013-09-16 01:34:38,167,E 39 St & 3 Ave,40.7489006,-73.97604882,2013-09-16 01:37:28,164,E 47 St & 2 Ave,40.75323098,-73.97032517,170,Subscriber,1986.0,1,Male,2,2013,9,38,16,2013,9,38,16,1,Weekdays,Normal hours,13.1,2,0am - 5am
30429,18177,Sat,0,2013-09-21 00:15:38,295,Pike St & E Broadway,40.71406667,-73.99293911,2013-09-21 00:22:06,408,Market St & Cherry St,40.71076228,-73.99400398,388,Subscriber,1989.0,1,Male,6,2013,9,38,21,2013,9,38,21,0,Weekend,Normal hours,13.1,7,0am - 5am
30436,16918,Sat,0,2013-09-28 00:08:09,379,W 31 St & 7 Ave,40.749156,-73.9916,2013-09-28 00:59:34,533,Broadway & W 39 St,40.75299641,-73.98721619,2697,Non-Subscriber,,0,Unknown,44,2013,9,39,28,2013,9,39,28,0,Weekend,Normal hours,13.1,7,0am - 5am
30548,19282,Mon,2,2013-09-02 02:21:50,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2013-09-02 02:31:40,340,Madison St & Clinton St,40.71269042,-73.98776323,590,Subscriber,1967.0,2,Female,9,2013,9,36,2,2013,9,36,2,2,Weekdays,Normal hours,12.2,2,0am - 5am
30608,15910,Fri,4,2013-09-13 04:49:00,412,Forsyth St & Canal St,40.7158155,-73.99422366,2013-09-13 04:58:06,417,Barclay St & Church St,40.71291224,-74.01020234,546,Subscriber,1964.0,2,Female,9,2013,9,37,13,2013,9,37,13,4,Weekdays,Normal hours,11.6,6,0am - 5am
30613,17918,Mon,2,2013-09-02 02:29:48,478,11 Ave & W 41 St,40.76030096,-73.99884222,2013-09-02 02:55:11,317,E 6 St & Avenue B,40.72453734,-73.98185424,1523,Non-Subscriber,,0,Unknown,25,2013,9,36,2,2013,9,36,2,2,Weekdays,Normal hours,12.2,2,0am - 5am
30631,16858,Thu,0,2013-09-12 00:01:04,285,Broadway & E 14 St,40.73454567,-73.99074142,2013-09-12 00:07:01,433,E 13 St & Avenue A,40.72955361,-73.98057249,357,Subscriber,1984.0,1,Male,5,2013,9,37,12,2013,9,37,12,0,Weekdays,Normal hours,13.1,5,0am - 5am
30670,19892,Wed,5,2013-09-11 05:53:20,519,Pershing Square N,40.75188406,-73.97770164,2013-09-11 05:58:20,546,E 30 St & Park Ave S,40.74444921,-73.98303529,300,Subscriber,1960.0,1,Male,5,2013,9,37,11,2013,9,37,11,5,Weekdays,Normal hours,10.2,4,0am - 5am
30674,16188,Mon,0,2013-09-16 00:31:56,455,1 Ave & E 44 St,40.75001986,-73.96905301,2013-09-16 00:59:08,464,E 56 St & 3 Ave,40.75934501,-73.96759673,1632,Non-Subscriber,,0,Unknown,27,2013,9,38,16,2013,9,38,16,0,Weekdays,Normal hours,13.1,2,0am - 5am
30710,16204,Thu,0,2013-09-26 00:36:17,294,Washington Square E,40.73049393,-73.9957214,2013-09-26 00:40:39,439,E 4 St & 2 Ave,40.7262807,-73.98978041,262,Subscriber,1972.0,1,Male,4,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
30727,19292,Sat,3,2013-09-21 03:13:29,326,E 11 St & 1 Ave,40.72953837,-73.98426726,2013-09-21 03:48:13,343,Clinton Ave & Flushing Ave,40.69794,-73.96986848,2084,Subscriber,1985.0,1,Male,34,2013,9,38,21,2013,9,38,21,3,Weekend,Normal hours,11.6,7,0am - 5am
30738,17161,Sat,0,2013-09-07 00:47:21,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,2013-09-07 01:10:16,335,Washington Pl & Broadway,40.72903917,-73.99404649,1375,Non-Subscriber,,0,Unknown,22,2013,9,36,7,2013,9,36,7,1,Weekend,Normal hours,13.1,7,0am - 5am
30748,15010,Thu,0,2013-09-26 00:34:58,519,Pershing Square N,40.75188406,-73.97770164,2013-09-26 00:38:53,485,W 37 St & 5 Ave,40.75038009,-73.98338988,235,Subscriber,1989.0,1,Male,3,2013,9,39,26,2013,9,39,26,0,Weekdays,Normal hours,13.1,5,0am - 5am
30765,18391,Sat,2,2013-09-14 02:00:28,311,Norfolk St & Broome St,40.7172274,-73.98802084,2013-09-14 02:34:38,229,Great Jones St,40.72743423,-73.99379025,2050,Subscriber,1992.0,1,Male,34,2013,9,37,14,2013,9,37,14,2,Weekend,Normal hours,12.2,7,0am - 5am
30773,15021,Sun,3,2013-09-08 03:56:21,300,Shevchenko Pl & E 6 St,40.728145,-73.990214,2013-09-08 04:07:24,504,1 Ave & E 15 St,40.73221853,-73.98165557,663,Subscriber,1988.0,1,Male,11,2013,9,36,8,2013,9,36,8,4,Weekend,Normal hours,11.6,1,0am - 5am
30780,16666,Thu,2,2013-09-19 02:52:25,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,2013-09-19 02:59:02,531,Forsyth St & Broome St,40.71893904,-73.99266288,397,Subscriber,1989.0,1,Male,6,2013,9,38,19,2013,9,38,19,2,Weekdays,Normal hours,12.2,5,0am - 5am
30815,18133,Tue,0,2013-09-24 00:18:21,401,Allen St & Rivington St,40.72019576,-73.98997825,2013-09-24 00:28:26,347,W Houston St & Hudson St,40.72873888,-74.00748842,605,Subscriber,1983.0,1,Male,10,2013,9,39,24,2013,9,39,24,0,Weekdays,Normal hours,13.1,3,0am - 5am
30842,16083,Fri,0,2013-09-20 00:48:17,477,W 41 St & 8 Ave,40.75640548,-73.9900262,2013-09-20 00:54:42,446,W 24 St & 7 Ave,40.74487634,-73.99529885,385,Subscriber,1979.0,1,Male,6,2013,9,38,20,2013,9,38,20,0,Weekdays,Normal hours,13.1,6,0am - 5am
