,start_station_id,start_station_name,end_station_name,start_station_latitude,start_station_longitude,average_daily_rides
40118,237,E 11 St & 2 Ave,E 30 St & Park Ave S,40.73047309,-73.98672378,8.142857142857142
40122,237,E 11 St & 2 Ave,W 54 St & 9 Ave,40.73047309,-73.98672378,8.142857142857142
40125,237,E 11 St & 2 Ave,Bank St & Hudson St,40.73047309,-73.98672378,8.142857142857142
40128,237,E 11 St & 2 Ave,W 52 St & 9 Ave,40.73047309,-73.98672378,8.142857142857142
40129,237,E 11 St & 2 Ave,MacDougal St & Washington Sq,40.73047309,-73.98672378,8.142857142857142
40130,237,E 11 St & 2 Ave,E 11 St & Broadway,40.73047309,-73.98672378,8.142857142857142
40131,237,E 11 St & 2 Ave,Greenwich Ave & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40132,237,E 11 St & 2 Ave,E 47 St & Park Ave,40.73047309,-73.98672378,8.142857142857142
40134,237,E 11 St & 2 Ave,Washington Pl & Broadway,40.73047309,-73.98672378,8.142857142857142
40135,237,E 11 St & 2 Ave,Maiden Ln & Pearl St,40.73047309,-73.98672378,8.142857142857142
40136,237,E 11 St & 2 Ave,E 23 St & 1 Ave,40.73047309,-73.98672378,8.142857142857142
40137,237,E 11 St & 2 Ave,W 26 St & 10 Ave,40.73047309,-73.98672378,8.142857142857142
40138,237,E 11 St & 2 Ave,E 17 St & Broadway,40.73047309,-73.98672378,8.142857142857142
40140,237,E 11 St & 2 Ave,W 47 St & 10 Ave,40.73047309,-73.98672378,8.142857142857142
40142,237,E 11 St & 2 Ave,Mercer St & Bleecker St,40.73047309,-73.98672378,8.142857142857142
40144,237,E 11 St & 2 Ave,St James Pl & Oliver St,40.73047309,-73.98672378,8.142857142857142
40145,237,E 11 St & 2 Ave,E 19 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40146,237,E 11 St & 2 Ave,Grand Army Plaza & Central Park S,40.73047309,-73.98672378,8.142857142857142
40147,237,E 11 St & 2 Ave,Broadway & W 36 St,40.73047309,-73.98672378,8.142857142857142
40148,237,E 11 St & 2 Ave,E 12 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40149,237,E 11 St & 2 Ave,Allen St & E Houston St,40.73047309,-73.98672378,8.142857142857142
40151,237,E 11 St & 2 Ave,Cliff St & Fulton St,40.73047309,-73.98672378,8.142857142857142
40152,237,E 11 St & 2 Ave,John St & William St,40.73047309,-73.98672378,8.142857142857142
40153,237,E 11 St & 2 Ave,W 24 St & 7 Ave,40.73047309,-73.98672378,8.142857142857142
40155,237,E 11 St & 2 Ave,Atlantic Ave & Furman St,40.73047309,-73.98672378,8.142857142857142
40156,237,E 11 St & 2 Ave,Pike St & E Broadway,40.73047309,-73.98672378,8.142857142857142
40157,237,E 11 St & 2 Ave,Sullivan St & Washington Sq,40.73047309,-73.98672378,8.142857142857142
40158,237,E 11 St & 2 Ave,W 41 St & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40159,237,E 11 St & 2 Ave,E 31 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40161,237,E 11 St & 2 Ave,University Pl & E 14 St,40.73047309,-73.98672378,8.142857142857142
40163,237,E 11 St & 2 Ave,Grand St & Greene St,40.73047309,-73.98672378,8.142857142857142
40169,237,E 11 St & 2 Ave,Broadway & W 32 St,40.73047309,-73.98672378,8.142857142857142
40170,237,E 11 St & 2 Ave,Greenwich St & N Moore St,40.73047309,-73.98672378,8.142857142857142
40172,237,E 11 St & 2 Ave,Pearl St & Anchorage Pl,40.73047309,-73.98672378,8.142857142857142
40175,237,E 11 St & 2 Ave,W 17 St & 8 Ave,40.73047309,-73.98672378,8.142857142857142
40176,237,E 11 St & 2 Ave,E 3 St & 1 Ave,40.73047309,-73.98672378,8.142857142857142
40177,237,E 11 St & 2 Ave,W Houston St & Hudson St,40.73047309,-73.98672378,8.142857142857142
40178,237,E 11 St & 2 Ave,1 Ave & E 18 St,40.73047309,-73.98672378,8.142857142857142
40182,237,E 11 St & 2 Ave,Elizabeth St & Hester St,40.73047309,-73.98672378,8.142857142857142
40183,237,E 11 St & 2 Ave,Broadway & W 60 St,40.73047309,-73.98672378,8.142857142857142
40185,237,E 11 St & 2 Ave,Lispenard St & Broadway,40.73047309,-73.98672378,8.142857142857142
40187,237,E 11 St & 2 Ave,Barrow St & Hudson St,40.73047309,-73.98672378,8.142857142857142
40189,237,E 11 St & 2 Ave,Market St & Cherry St,40.73047309,-73.98672378,8.142857142857142
40192,237,E 11 St & 2 Ave,E 55 St & Lexington Ave,40.73047309,-73.98672378,8.142857142857142
40195,237,E 11 St & 2 Ave,Little West St & 1 Pl,40.73047309,-73.98672378,8.142857142857142
40196,237,E 11 St & 2 Ave,E 39 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40198,237,E 11 St & 2 Ave,West St & Chambers St,40.73047309,-73.98672378,8.142857142857142
40206,237,E 11 St & 2 Ave,Clark St & Henry St,40.73047309,-73.98672378,8.142857142857142
40210,237,E 11 St & 2 Ave,E 48 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40212,237,E 11 St & 2 Ave,E 6 St & Avenue B,40.73047309,-73.98672378,8.142857142857142
40213,237,E 11 St & 2 Ave,E 7 St & Avenue A,40.73047309,-73.98672378,8.142857142857142
40214,237,E 11 St & 2 Ave,9 Ave & W 14 St,40.73047309,-73.98672378,8.142857142857142
40218,237,E 11 St & 2 Ave,Allen St & Hester St,40.73047309,-73.98672378,8.142857142857142
40219,237,E 11 St & 2 Ave,Perry St & Bleecker St,40.73047309,-73.98672378,8.142857142857142
40223,237,E 11 St & 2 Ave,11 Ave & W 27 St,40.73047309,-73.98672378,8.142857142857142
40226,237,E 11 St & 2 Ave,E 58 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40227,237,E 11 St & 2 Ave,E 4 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40228,237,E 11 St & 2 Ave,2 Ave & E 58 St,40.73047309,-73.98672378,8.142857142857142
40231,237,E 11 St & 2 Ave,Washington Square E,40.73047309,-73.98672378,8.142857142857142
40232,237,E 11 St & 2 Ave,Pershing Square N,40.73047309,-73.98672378,8.142857142857142
40234,237,E 11 St & 2 Ave,E 9 St & Avenue C,40.73047309,-73.98672378,8.142857142857142
40236,237,E 11 St & 2 Ave,E 47 St & 2 Ave,40.73047309,-73.98672378,8.142857142857142
40240,237,E 11 St & 2 Ave,6 Ave & Broome St,40.73047309,-73.98672378,8.142857142857142
40244,237,E 11 St & 2 Ave,W 25 St & 6 Ave,40.73047309,-73.98672378,8.142857142857142
40248,237,E 11 St & 2 Ave,W 13 St & 5 Ave,40.73047309,-73.98672378,8.142857142857142
40249,237,E 11 St & 2 Ave,E 37 St & Lexington Ave,40.73047309,-73.98672378,8.142857142857142
40250,237,E 11 St & 2 Ave,E 10 St & Avenue A,40.73047309,-73.98672378,8.142857142857142
40253,237,E 11 St & 2 Ave,W 20 St & 11 Ave,40.73047309,-73.98672378,8.142857142857142
40255,237,E 11 St & 2 Ave,Rivington St & Chrystie St,40.73047309,-73.98672378,8.142857142857142
40256,237,E 11 St & 2 Ave,Suffolk St & Stanton St,40.73047309,-73.98672378,8.142857142857142
40258,237,E 11 St & 2 Ave,E 2 St & Avenue B,40.73047309,-73.98672378,8.142857142857142
40259,237,E 11 St & 2 Ave,Forsyth St & Broome St,40.73047309,-73.98672378,8.142857142857142
40265,237,E 11 St & 2 Ave,Broadway & W 24 St,40.73047309,-73.98672378,8.142857142857142
40266,237,E 11 St & 2 Ave,Division St & Bowery,40.73047309,-73.98672378,8.142857142857142
40269,237,E 11 St & 2 Ave,E 15 St & 3 Ave,40.73047309,-73.98672378,8.142857142857142
40275,237,E 11 St & 2 Ave,Metropolitan Ave & Bedford Ave,40.73047309,-73.98672378,8.142857142857142
40279,237,E 11 St & 2 Ave,Cleveland Pl & Spring St,40.73047309,-73.98672378,8.142857142857142
40280,237,E 11 St & 2 Ave,W 59 St & 10 Ave,40.73047309,-73.98672378,8.142857142857142
40282,237,E 11 St & 2 Ave,W 27 St & 7 Ave,40.73047309,-73.98672378,8.142857142857142
40283,237,E 11 St & 2 Ave,Bayard St & Baxter St,40.73047309,-73.98672378,8.142857142857142
40286,533,Broadway & W 39 St,W 24 St & 7 Ave,40.75299641,-73.98721619,5.384615384615385
40287,533,Broadway & W 39 St,W 45 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40288,533,Broadway & W 39 St,E 10 St & Avenue A,40.75299641,-73.98721619,5.384615384615385
40289,533,Broadway & W 39 St,Warren St & Church St,40.75299641,-73.98721619,5.384615384615385
40290,533,Broadway & W 39 St,E 11 St & 2 Ave,40.75299641,-73.98721619,5.384615384615385
40291,533,Broadway & W 39 St,E 20 St & 2 Ave,40.75299641,-73.98721619,5.384615384615385
40292,533,Broadway & W 39 St,W 22 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40293,533,Broadway & W 39 St,Broadway & W 29 St,40.75299641,-73.98721619,5.384615384615385
40294,533,Broadway & W 39 St,W 37 St & 5 Ave,40.75299641,-73.98721619,5.384615384615385
40295,533,Broadway & W 39 St,Broadway & W 60 St,40.75299641,-73.98721619,5.384615384615385
40296,533,Broadway & W 39 St,W 20 St & 11 Ave,40.75299641,-73.98721619,5.384615384615385
40297,533,Broadway & W 39 St,W 38 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40298,533,Broadway & W 39 St,Broadway & W 55 St,40.75299641,-73.98721619,5.384615384615385
40299,533,Broadway & W 39 St,W 17 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40300,533,Broadway & W 39 St,E 39 St & 3 Ave,40.75299641,-73.98721619,5.384615384615385
40301,533,Broadway & W 39 St,Broadway & W 24 St,40.75299641,-73.98721619,5.384615384615385
40302,533,Broadway & W 39 St,W 45 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40303,533,Broadway & W 39 St,Lexington Ave & E 24 St,40.75299641,-73.98721619,5.384615384615385
40304,533,Broadway & W 39 St,9 Ave & W 18 St,40.75299641,-73.98721619,5.384615384615385
40305,533,Broadway & W 39 St,6 Ave & W 33 St,40.75299641,-73.98721619,5.384615384615385
40306,533,Broadway & W 39 St,W 56 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40307,533,Broadway & W 39 St,E 25 St & 2 Ave,40.75299641,-73.98721619,5.384615384615385
40309,533,Broadway & W 39 St,E 56 St & 3 Ave,40.75299641,-73.98721619,5.384615384615385
40310,533,Broadway & W 39 St,W 51 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40311,533,Broadway & W 39 St,Central Park S & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40312,533,Broadway & W 39 St,University Pl & E 14 St,40.75299641,-73.98721619,5.384615384615385
40313,533,Broadway & W 39 St,E 39 St & 2 Ave,40.75299641,-73.98721619,5.384615384615385
40314,533,Broadway & W 39 St,West St & Chambers St,40.75299641,-73.98721619,5.384615384615385
40315,533,Broadway & W 39 St,8 Ave & W 31 St,40.75299641,-73.98721619,5.384615384615385
40316,533,Broadway & W 39 St,Broadway & W 49 St,40.75299641,-73.98721619,5.384615384615385
40318,533,Broadway & W 39 St,Broadway & W 36 St,40.75299641,-73.98721619,5.384615384615385
40319,533,Broadway & W 39 St,Reade St & Broadway,40.75299641,-73.98721619,5.384615384615385
40320,533,Broadway & W 39 St,E 11 St & Broadway,40.75299641,-73.98721619,5.384615384615385
40321,533,Broadway & W 39 St,W 43 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40322,533,Broadway & W 39 St,Broadway & Battery Pl,40.75299641,-73.98721619,5.384615384615385
40323,533,Broadway & W 39 St,E 13 St & Avenue A,40.75299641,-73.98721619,5.384615384615385
40324,533,Broadway & W 39 St,E 51 St & Lexington Ave,40.75299641,-73.98721619,5.384615384615385
40325,533,Broadway & W 39 St,W 18 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40328,533,Broadway & W 39 St,Broadway & W 51 St,40.75299641,-73.98721619,5.384615384615385
40330,533,Broadway & W 39 St,E 47 St & Park Ave,40.75299641,-73.98721619,5.384615384615385
40331,533,Broadway & W 39 St,W 4 St & 7 Ave S,40.75299641,-73.98721619,5.384615384615385
40333,533,Broadway & W 39 St,E 23 St & 1 Ave,40.75299641,-73.98721619,5.384615384615385
40334,533,Broadway & W 39 St,Perry St & Bleecker St,40.75299641,-73.98721619,5.384615384615385
40336,533,Broadway & W 39 St,11 Ave & W 41 St,40.75299641,-73.98721619,5.384615384615385
40338,533,Broadway & W 39 St,Mercer St & Bleecker St,40.75299641,-73.98721619,5.384615384615385
40339,533,Broadway & W 39 St,8 Ave & W 33 St,40.75299641,-73.98721619,5.384615384615385
40340,533,Broadway & W 39 St,E 33 St & 1 Ave,40.75299641,-73.98721619,5.384615384615385
40341,533,Broadway & W 39 St,W 29 St & 9 Ave,40.75299641,-73.98721619,5.384615384615385
40342,533,Broadway & W 39 St,W 42 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40343,533,Broadway & W 39 St,W 47 St & 10 Ave,40.75299641,-73.98721619,5.384615384615385
40344,533,Broadway & W 39 St,E 17 St & Broadway,40.75299641,-73.98721619,5.384615384615385
40347,533,Broadway & W 39 St,W 54 St & 9 Ave,40.75299641,-73.98721619,5.384615384615385
40353,533,Broadway & W 39 St,Lexington Ave & E 26 St,40.75299641,-73.98721619,5.384615384615385
40355,533,Broadway & W 39 St,Clermont Ave & Lafayette Ave,40.75299641,-73.98721619,5.384615384615385
40356,533,Broadway & W 39 St,W 49 St & 5 Ave,40.75299641,-73.98721619,5.384615384615385
40357,533,Broadway & W 39 St,Washington Pl & Broadway,40.75299641,-73.98721619,5.384615384615385
40358,533,Broadway & W 39 St,E 43 St & Vanderbilt Ave,40.75299641,-73.98721619,5.384615384615385
40359,533,Broadway & W 39 St,W 26 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40360,533,Broadway & W 39 St,W 39 St & 9 Ave,40.75299641,-73.98721619,5.384615384615385
40362,533,Broadway & W 39 St,Allen St & E Houston St,40.75299641,-73.98721619,5.384615384615385
40363,533,Broadway & W 39 St,5 Ave & E 29 St,40.75299641,-73.98721619,5.384615384615385
40365,533,Broadway & W 39 St,9 Ave & W 14 St,40.75299641,-73.98721619,5.384615384615385
40368,533,Broadway & W 39 St,W 41 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40369,533,Broadway & W 39 St,9 Ave & W 16 St,40.75299641,-73.98721619,5.384615384615385
40372,533,Broadway & W 39 St,Broadway & E 22 St,40.75299641,-73.98721619,5.384615384615385
40373,533,Broadway & W 39 St,W 49 St & 8 Ave,40.75299641,-73.98721619,5.384615384615385
40374,533,Broadway & W 39 St,Pershing Square S,40.75299641,-73.98721619,5.384615384615385
40375,533,Broadway & W 39 St,W 34 St & 11 Ave,40.75299641,-73.98721619,5.384615384615385
40376,533,Broadway & W 39 St,1 Ave & E 44 St,40.75299641,-73.98721619,5.384615384615385
40377,533,Broadway & W 39 St,Pershing Square N,40.75299641,-73.98721619,5.384615384615385
40378,533,Broadway & W 39 St,Grand Army Plaza & Central Park S,40.75299641,-73.98721619,5.384615384615385
40379,533,Broadway & W 39 St,E 33 St & 5 Ave,40.75299641,-73.98721619,5.384615384615385
40380,533,Broadway & W 39 St,E 55 St & Lexington Ave,40.75299641,-73.98721619,5.384615384615385
40382,533,Broadway & W 39 St,W 25 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40384,533,Broadway & W 39 St,Broadway & W 58 St,40.75299641,-73.98721619,5.384615384615385
40385,533,Broadway & W 39 St,E 20 St & FDR Drive,40.75299641,-73.98721619,5.384615384615385
40387,533,Broadway & W 39 St,9 Ave & W 45 St,40.75299641,-73.98721619,5.384615384615385
40390,533,Broadway & W 39 St,South End Ave & Liberty St,40.75299641,-73.98721619,5.384615384615385
40392,533,Broadway & W 39 St,Church St & Leonard St,40.75299641,-73.98721619,5.384615384615385
40394,533,Broadway & W 39 St,W 37 St & 10 Ave,40.75299641,-73.98721619,5.384615384615385
40402,533,Broadway & W 39 St,Broadway & W 39 St,40.75299641,-73.98721619,5.384615384615385
40403,533,Broadway & W 39 St,Washington Square E,40.75299641,-73.98721619,5.384615384615385
40405,533,Broadway & W 39 St,W 21 St & 6 Ave,40.75299641,-73.98721619,5.384615384615385
40407,533,Broadway & W 39 St,W 13 St & 7 Ave,40.75299641,-73.98721619,5.384615384615385
40414,533,Broadway & W 39 St,Broadway & W 32 St,40.75299641,-73.98721619,5.384615384615385
40420,533,Broadway & W 39 St,E 31 St & 3 Ave,40.75299641,-73.98721619,5.384615384615385
40426,276,Duane St & Greenwich St,West St & Chambers St,40.71748752,-74.0104554,3.6296296296296298
40427,276,Duane St & Greenwich St,W 13 St & 7 Ave,40.71748752,-74.0104554,3.6296296296296298
40428,276,Duane St & Greenwich St,Church St & Leonard St,40.71748752,-74.0104554,3.6296296296296298
40429,276,Duane St & Greenwich St,St James Pl & Pearl St,40.71748752,-74.0104554,3.6296296296296298
40430,276,Duane St & Greenwich St,Duane St & Greenwich St,40.71748752,-74.0104554,3.6296296296296298
40431,276,Duane St & Greenwich St,9 Ave & W 14 St,40.71748752,-74.0104554,3.6296296296296298
40432,276,Duane St & Greenwich St,W Houston St & Hudson St,40.71748752,-74.0104554,3.6296296296296298
40433,276,Duane St & Greenwich St,Watts St & Greenwich St,40.71748752,-74.0104554,3.6296296296296298
40434,276,Duane St & Greenwich St,Vesey Pl & River Terrace,40.71748752,-74.0104554,3.6296296296296298
40435,276,Duane St & Greenwich St,Broadway & W 55 St,40.71748752,-74.0104554,3.6296296296296298
40437,276,Duane St & Greenwich St,Howard St & Centre St,40.71748752,-74.0104554,3.6296296296296298
40438,276,Duane St & Greenwich St,Bayard St & Baxter St,40.71748752,-74.0104554,3.6296296296296298
40439,276,Duane St & Greenwich St,Broad St & Bridge St,40.71748752,-74.0104554,3.6296296296296298
40441,276,Duane St & Greenwich St,W 20 St & 11 Ave,40.71748752,-74.0104554,3.6296296296296298
40443,276,Duane St & Greenwich St,Broadway & E 14 St,40.71748752,-74.0104554,3.6296296296296298
40444,276,Duane St & Greenwich St,W 18 St & 6 Ave,40.71748752,-74.0104554,3.6296296296296298
40445,276,Duane St & Greenwich St,Grand St & Greene St,40.71748752,-74.0104554,3.6296296296296298
40446,276,Duane St & Greenwich St,E 4 St & 2 Ave,40.71748752,-74.0104554,3.6296296296296298
40447,276,Duane St & Greenwich St,8 Ave & W 52 St,40.71748752,-74.0104554,3.6296296296296298
40448,276,Duane St & Greenwich St,9 Ave & W 22 St,40.71748752,-74.0104554,3.6296296296296298
40450,276,Duane St & Greenwich St,John St & William St,40.71748752,-74.0104554,3.6296296296296298
40451,276,Duane St & Greenwich St,8 Ave & W 31 St,40.71748752,-74.0104554,3.6296296296296298
40452,276,Duane St & Greenwich St,Broadway & Battery Pl,40.71748752,-74.0104554,3.6296296296296298
40453,276,Duane St & Greenwich St,Lafayette Ave & Fort Greene Pl,40.71748752,-74.0104554,3.6296296296296298
40454,276,Duane St & Greenwich St,W 26 St & 8 Ave,40.71748752,-74.0104554,3.6296296296296298
40455,276,Duane St & Greenwich St,Washington Square E,40.71748752,-74.0104554,3.6296296296296298
40456,276,Duane St & Greenwich St,Suffolk St & Stanton St,40.71748752,-74.0104554,3.6296296296296298
40457,276,Duane St & Greenwich St,W 11 St & 6 Ave,40.71748752,-74.0104554,3.6296296296296298
40458,276,Duane St & Greenwich St,Laight St & Hudson St,40.71748752,-74.0104554,3.6296296296296298
40459,276,Duane St & Greenwich St,Clinton St & Grand St,40.71748752,-74.0104554,3.6296296296296298
40460,276,Duane St & Greenwich St,Bedford Ave & S 9th St,40.71748752,-74.0104554,3.6296296296296298
40461,276,Duane St & Greenwich St,Bank St & Hudson St,40.71748752,-74.0104554,3.6296296296296298
40462,276,Duane St & Greenwich St,Cliff St & Fulton St,40.71748752,-74.0104554,3.6296296296296298
40463,276,Duane St & Greenwich St,Gallatin Pl & Livingston St,40.71748752,-74.0104554,3.6296296296296298
40464,276,Duane St & Greenwich St,Franklin St & W Broadway,40.71748752,-74.0104554,3.6296296296296298
40465,276,Duane St & Greenwich St,West Thames St,40.71748752,-74.0104554,3.6296296296296298
40466,276,Duane St & Greenwich St,MacDougal St & Prince St,40.71748752,-74.0104554,3.6296296296296298
40467,276,Duane St & Greenwich St,Liberty St & Broadway,40.71748752,-74.0104554,3.6296296296296298
40468,276,Duane St & Greenwich St,W 4 St & 7 Ave S,40.71748752,-74.0104554,3.6296296296296298
40469,276,Duane St & Greenwich St,9 Ave & W 18 St,40.71748752,-74.0104554,3.6296296296296298
40470,276,Duane St & Greenwich St,W 42 St & 8 Ave,40.71748752,-74.0104554,3.6296296296296298
40471,276,Duane St & Greenwich St,Mercer St & Bleecker St,40.71748752,-74.0104554,3.6296296296296298
40472,276,Duane St & Greenwich St,Pike St & E Broadway,40.71748752,-74.0104554,3.6296296296296298
40473,276,Duane St & Greenwich St,William St & Pine St,40.71748752,-74.0104554,3.6296296296296298
